EvanLe00,Evans,Lee,2006,buf,wr,16,,0,1,0,0,0,0,0,0,82,1292,8,;
EverKe00,Everett,Kevin,2006,buf,te,15,,0,0,0,0,0,0,0,0,1,1,0,;
FargJu00,Fargas,Justin,2006,rai,rb,16,,0,0,0,0,0,178,659,1,13,91,0,;
FasaAn00,Fasano,Anthony,2006,dal,te,16,,0,0,0,0,0,0,0,0,14,126,0,;
FasoCi00,Fason,Ciatrick,2006,min,rb,5,,0,0,0,0,0,18,99,1,3,19,0,;
FaulKe00,Faulk,Kevin,2006,nwe,rb,15,,0,0,0,0,0,25,123,1,43,356,2,;
FaurCh00,Fauria,Christian,2006,was,te,9,,0,0,0,0,0,0,0,0,2,17,0,;
FavrBr00,Favre,Brett,2006,gnb,qb,16,,343,613,3885,18,18,23,29,1,0,0,0,;
FeelA.00,Feeley,A.J.,2006,phi,qb,2,,26,38,342,3,0,1,3,0,0,0,0,;
FergRo00,Ferguson,Robert,2006,gnb,wr,4,,0,0,0,0,0,0,0,0,5,31,1,;
FerrDi00,Diamond,Ferri,2006,crd,rb,3,,0,0,0,0,0,0,0,0,0,0,0,;
FinnJi00,Finn,Jim,2006,nyg,rb,16,,0,0,0,0,0,2,14,0,8,54,0,;
FishTo00,Fisher,Tony,2006,ram,rb,8,,0,0,0,0,0,6,9,0,14,159,0,;
FitzCa00,Fitzsimmons,Casey,2006,det,te,11,,0,0,0,0,0,0,0,0,7,71,0,;
FitzLa00,Fitzgerald,Larry,2006,crd,wr,13,,0,0,0,0,0,0,0,0,69,946,6,;
FitzRy00,Fitzpatrick,Ryan,2006,ram,qb,1,,0,0,0,0,0,3,0,0,0,0,0,;
FletBr00,Fletcher,Bryan,2006,clt,te,14,,0,0,0,0,0,0,0,0,18,202,2,;
FloyMa00,Floyd,Malcom,2006,sdg,wr,12,,0,0,0,0,0,0,0,0,15,210,3,;
FoscJo00,Foschi,John;Paul,2006,rai,te,1,,0,0,0,0,0,0,0,0,0,0,0,
FostDe00,Foster,DeShaun,2006,car,rb,14,,0,0,0,0,0,227,897,3,32,159,0,;
FranBu00,Franks,Bubba,2006,gnb,te,16,,0,0,0,0,0,0,0,0,25,232,0,;
FranCh00,Francies,Chris,2006,gnb,wr,5,,0,0,0,0,0,0,0,0,2,16,0,;
FrerGu00,Frerotte,Gus,2006,ram,qb,1,,1,3,27,0,0,0,0,0,0,0,0,;
FryeCh00,Frye,Charlie,2006,cle,qb,14,,252,392,2454,10,17,47,215,3,0,0,0,;
FurrMi00,Furrey,Mike,2006,det,wr,16,,0,0,0,0,0,0,0,0,98,1086,6,;
GabrDo00,Gabriel,Doug,2006,nwe,wr,12,,0,0,0,0,0,0,0,0,25,344,3,;
GabrDo00,Gabriel,Doug,2006,rai,wr,3,,0,0,0,0,0,0,0,0,5,84,0,;
GadoSa00,Gado,Samkon,2006,gnb,rb,1,,0,0,0,0,0,2,-7,0,1,5,0,;
GadoSa00,Gado,Samkon,2006,htx,rb,9,,0,0,0,0,0,54,217,1,16,80,0,;
GaffJa00,Gaffney,Jabar,2006,nwe,wr,10,,0,0,0,0,0,0,0,0,11,142,1,;
GageJu00,Gage,Justin,2006,chi,wr,8,,0,0,0,0,0,0,0,0,4,68,0,;
GainMi00,Gaines,Michael,2006,car,te,16,,0,0,0,0,0,0,0,0,15,146,0,;
GallJo00,Galloway,Joey,2006,tam,wr,16,,0,0,0,0,0,2,9,0,62,1057,7,;
GantQu00,Ganther,Quinton,2006,oti,rb,1,,0,0,0,0,0,0,0,0,0,0,0,;
GarcJe00,Garcia,Jeff,2006,phi,qb,8,,116,188,1309,10,2,25,87,0,0,0,0,;
GardRo00,Gardner,Rod,2006,kan,wr,14,,0,0,0,0,0,0,0,0,2,17,0,;
GarrDa00,Garrard,David,2006,jax,qb,11,,145,241,1735,10,9,47,250,0,0,0,0,;
GateAn00,Gates,Antonio,2006,sdg,te,16,,0,0,0,0,0,0,0,0,71,924,9,;
GilmBr00,Gilmore,Bryan,2006,sfo,wr,16,,0,0,0,0,0,7,94,0,8,150,1,;
GilmJo00,Gilmore,John,2006,chi,te,16,,0,0,0,0,0,0,0,0,6,38,2,;
GiveDa00,Givens,David,2006,oti,wr,5,,0,0,0,0,0,1,3,0,8,104,0,;
GlenTe00,Glenn,Terry,2006,dal,wr,16,,0,0,0,0,0,3,11,0,70,1047,6,;
GoinNi00,Goings,Nick,2006,car,rb,11,,0,0,0,0,0,11,52,0,10,107,1,;
GonzTo00,Gonzalez,Tony,2006,kan,te,15,,0,0,0,0,0,0,0,0,73,900,5,;
GordLa00,Gordon,Lamar,2006,det,rb,1,,0,0,0,0,0,1,2,0,0,0,0,;
GoreFr00,Gore,Frank,2006,sfo,rb,16,,0,0,0,0,0,312,1695,8,61,485,1,;
GradBr00,Gradkowski,Bruce,2006,tam,qb,14,,177,328,1661,9,9,41,161,0,0,0,0,;
GrahDa00,Graham,Daniel,2006,nwe,te,12,,0,0,0,0,0,0,0,0,21,235,2,;
GrahEa00,Graham,Earnest,2006,tam,rb,16,,0,0,0,0,0,11,59,0,1,4,0,;
GrayQu00,Gray,Quinn,2006,jax,qb,2,,13,22,166,0,0,2,26,2,0,0,0,;
GreeAh00,Green,Ahman,2006,gnb,rb,14,,0,0,0,0,0,266,1059,5,46,373,1,;
GreeJu00,Green,Justin,2006,rav,rb,12,,0,0,0,0,0,0,0,0,4,17,0,;
GreeSk00,Green,Skyler,2006,dal,wr,3,,0,0,0,0,0,0,0,0,0,0,0,;
GreeTr00,Green,Trent,2006,kan,qb,8,,121,198,1342,7,9,19,59,0,0,0,0,;
GrieBr00,Griese,Brian,2006,chi,qb,6,,18,32,220,1,2,6,-5,0,0,0,0,;
GrifJu00,Griffith,Justin,2006,atl,rb,16,,0,0,0,0,0,19,106,1,23,168,3,;
GrosRe00,Grossman,Rex,2006,chi,qb,16,,262,480,3193,23,20,24,2,0,1,-4,0,;
HackD.00,Hackett,D.J.,2006,sea,wr,14,,0,0,0,0,0,0,0,0,45,610,4,;
HagaDe00,Hagan,Derek,2006,mia,wr,16,,0,0,0,0,0,0,0,0,21,221,1,;
HakiAz00,Hakim,Az-Zahir,2006,det,wr,6,,0,0,0,0,0,1,1,0,17,147,0,;
HallAh00,Hall,Ahmard,2006,oti,rb,14,,0,0,0,0,0,7,21,0,15,138,0,;
HallDa00,Hall,Dante,2006,kan,wr,15,,0,0,0,0,0,3,11,0,26,204,2,;
HankCo00,Hankton,Cortez,2006,jax,wr,12,,0,0,0,0,0,0,0,0,5,48,0,;
HankKa00,Hankton,Karl,2006,car,wr,16,,0,0,0,0,0,0,0,0,3,31,0,;
HannRy00,Hannam,Ryan,2006,dal,te,2,,0,0,0,0,0,0,0,0,0,0,0,;
HarrAr00,Harris,Arlen,2006,det,rb,10,,0,0,0,0,0,49,158,1,18,132,0,;
HarrJe00,Harrison,Jerome,2006,cle,rb,10,,0,0,0,0,0,20,60,0,9,47,0,;
HarrJo00,Harrington,Joey,2006,mia,qb,11,,223,388,2236,12,15,19,24,0,0,0,0,;
HarrKa00,Harris,Kay Jay,2006,ram,rb,7,,0,0,0,0,0,3,9,0,1,20,0,;
HarrMa00,Harrison,Marvin,2006,clt,wr,16,,0,0,0,0,0,0,0,0,95,1366,12,;
HartBe00,Hartsock,Ben,2006,oti,te,6,,0,0,0,0,0,0,0,0,6,68,0,;
HassMa00,Hasselbeck,Matt,2006,sea,qb,12,,210,371,2442,18,15,18,110,0,0,0,0,;
HaynVe00,Haynes,Verron,2006,pit,rb,7,,0,0,0,0,0,15,78,0,18,95,0,;
HeapTo00,Heap,Todd,2006,rav,te,16,,0,0,0,0,0,0,0,0,73,765,6,;
HedgMa00,Hedgecock,Madison,2006,ram,rb,16,,0,0,0,0,0,1,2,0,7,29,0,;
HeidSt00,Heiden,Steve,2006,cle,te,16,,0,0,0,0,0,0,0,0,36,249,2,;
HellWi00,Heller,Will,2006,sea,te,16,,0,0,0,0,0,0,0,0,4,32,1,;
HendDe00,Henderson,Devery,2006,nor,wr,13,,0,0,0,0,0,2,14,1,32,745,5,;
HendWi00,Henderson,William,2006,gnb,rb,14,,0,0,0,0,0,0,0,0,12,62,0,;
HenrCh00,Henry,Chris,2006,cin,wr,13,,0,0,0,0,0,0,0,0,36,605,9,;
HenrTr00,Henry,Travis,2006,oti,rb,14,,0,0,0,0,0,270,1211,7,18,78,0,;
HerrNo00,Herron,Noah,2006,gnb,rb,16,,0,0,0,0,0,37,150,1,29,211,2,;
HethCh00,Hetherington,Chris,2006,sfo,rb,3,,0,0,0,0,0,0,0,0,2,0,0,;
HickMa00,Hicks,Maurice,2006,sfo,rb,16,,0,0,0,0,0,29,82,0,13,137,1,;
HillIk00,Hilliard,Ike,2006,tam,wr,16,,0,0,0,0,0,0,0,0,34,339,2,;
